"Gene ID","name","HRT D4 P1","HRT D4 P2","HRT D4 P3","HRT D4 T1","HRT D4 T2","HRT D4 T3","HRT D7 P4","HRT D7 P5","HRT D7 P6","HRT D7 T1","HRT D7 T3","HRT D7 T4"
"ENSMUSG00000062081.6","Gm6055",44,26,19,39,28,12,65,29,57,41,21,21
"ENSMUSG00000033427.14","Upb1",0,0,2,0,0,1,3,0,0,0,11,2
"ENSMUSG00000024330.17","Col11a2",2,4,8,3,0,0,8,1,0,5,0,0
"ENSMUSG00000085868.1","Gm13632",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000024800.8","Rpp30",61,45,32,81,35,30,60,51,68,31,26,38
"ENSMUSG00000047281.3","Sfn",0,0,1,0,0,0,1,0,1,1,1,1
"ENSMUSG00000115264.1","ENSMUSG00000115264.1",0,0,0,0,0,0,0,0,0,3,0,0
"ENSMUSG00000064642.1","Gm23299",0,0,0,1,0,0,0,0,0,0,0,0
"ENSMUSG00000040663.9","Clcf1",7,6,4,8,2,0,13,7,3,3,8,4
"ENSMUSG00000027984.8","Hadh",89,66,42,98,71,32,112,83,91,31,42,29
"ENSMUSG00000031449.10","Atp4b",0,0,0,0,0,0,0,1,0,0,3,0
"ENSMUSG00000114256.1","ENSMUSG00000114256.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000030303.15","Far2",0,0,1,0,0,0,1,0,0,0,0,0
"ENSMUSG00000086724.1","Gm12833",2,3,0,0,0,0,0,0,1,1,1,0
"ENSMUSG00000020929.14","Eftud2",97,64,38,85,52,23,64,72,56,39,46,36
"ENSMUSG00000117435.1","ENSMUSG00000117435.1",0,0,0,1,0,0,0,0,0,0,0,0
"ENSMUSG00000038121.6","Fam210a",5,9,8,11,5,5,16,13,14,11,13,14
"ENSMUSG00000067555.2","Gm10212",0,0,0,0,0,0,0,0,0,0,0,1
"ENSMUSG00000091401.1","Gm9252",0,0,0,0,0,0,0,2,0,0,0,0
"ENSMUSG00000079635.2","Rhox4c",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000041308.6","Sntb2",78,68,52,77,28,41,136,68,95,23,48,34
"ENSMUSG00000053820.4","Bcl2a1c",0,0,2,1,0,0,3,0,1,1,1,1
"ENSMUSG00000111097.1","ENSMUSG00000111097.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000049357.11","4933408B17Rik",0,0,0,2,0,0,0,0,0,0,0,0
"ENSMUSG00000010175.13","Prox1",3,0,0,0,0,0,0,5,0,1,2,0
"ENSMUSG00000031907.9","Zfp90",25,21,14,39,20,18,27,22,23,45,10,19
"ENSMUSG00000021786.13","Oxsm",4,4,0,17,5,8,16,10,14,6,5,7
"ENSMUSG00000012405.16","Rpl15",582,243,188,647,279,166,598,261,615,388,230,164
"ENSMUSG00000082639.8","Gm2012",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000107771.1","ENSMUSG00000107771.1",0,2,0,0,0,0,0,0,0,1,1,0
"ENSMUSG00000054181.11","A930012O16Rik",0,0,1,0,0,0,5,0,2,1,2,0
"ENSMUSG00000006764.8","Tph2",4,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000023050.9","Map3k12",20,6,2,12,2,6,8,4,9,10,1,0
"ENSMUSG00000032397.7","Tipin",16,13,14,27,5,3,23,9,22,7,12,11
"ENSMUSG00000055137.7","Sugct",1,2,0,4,0,0,1,0,0,1,0,0
"ENSMUSG00000083890.1","Gm15703",4,0,0,0,1,0,2,0,0,0,0,0
"ENSMUSG00000110242.1","ENSMUSG00000110242.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000005610.17","Eif4g2",1221,982,592,1376,744,420,1211,579,1147,683,503,444
"ENSMUSG00000042918.17","Mamstr",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000108618.1","ENSMUSG00000108618.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113933.1","ENSMUSG00000113933.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081526.1","Gm7219",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000112419.1","ENSMUSG00000112419.1",5,7,7,10,4,6,15,2,6,11,5,3
"ENSMUSG00000087139.1","Gm11683",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000035171.9","1110059E24Rik",106,51,55,256,107,36,148,52,186,95,81,35
"ENSMUSG00000025383.2","Il23a",0,0,1,0,0,0,6,0,6,0,3,0
"ENSMUSG00000100240.1","Gm20820",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000033658.16","Ddx19b",24,11,17,31,10,1,16,17,14,15,9,11
"ENSMUSG00000002020.15","Ltbp2",0,1,0,3,0,0,1,4,1,3,3,1
"ENSMUSG00000029063.16","Nadk",144,144,96,209,101,60,209,130,250,175,124,98
"ENSMUSG00000004667.18","Polr2e",274,194,100,388,210,96,528,196,477,256,188,141
"ENSMUSG00000115704.1","ENSMUSG00000115704.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000011256.16","Adam19",25,21,1,68,27,11,47,30,49,36,27,22
"ENSMUSG00000081272.1","Gm13509",31,19,22,21,5,6,19,15,8,11,5,11
"ENSMUSG00000045087.8","S1pr5",0,0,0,0,0,0,0,1,1,5,0,3
"ENSMUSG00000045328.11","Cenpe",19,34,26,52,22,13,16,24,32,24,4,16
"ENSMUSG00000027634.14","Ndrg3",19,17,12,24,12,12,26,5,34,28,15,11
"ENSMUSG00000103149.1","RP23-372H6.7",0,2,1,1,0,0,0,0,0,0,0,0
"ENSMUSG00000094840.5","A630081J09Rik",0,0,0,1,0,0,0,0,0,0,0,0
"ENSMUSG00000034826.14","Nup54",39,47,33,45,19,10,35,60,56,27,42,20
"ENSMUSG00000048406.5","B330016D10Rik",6,0,5,3,2,0,4,4,8,6,3,2
"ENSMUSG00000106631.2","ENSMUSG00000106631.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000112823.1","ENSMUSG00000112823.1",0,0,0,0,0,1,0,0,0,0,0,0
"ENSMUSG00000116833.1","ENSMUSG00000116833.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000108176.1","ENSMUSG00000108176.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000026974.11","Zmynd19",10,11,7,11,5,6,12,7,16,7,6,2
"ENSMUSG00000110099.1","ENSMUSG00000110099.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097887.2","Gm26542",0,0,0,0,0,0,1,0,3,3,1,0
"ENSMUSG00000028671.16","Gale",25,3,8,24,6,9,11,2,11,4,5,11
"ENSMUSG00000107622.1","ENSMUSG00000107622.1",1,2,0,1,0,0,11,0,0,0,0,0
"ENSMUSG00000006412.10","Pfdn2",150,162,121,166,79,32,142,133,137,110,123,79
"ENSMUSG00000114281.1","ENSMUSG00000114281.1",0,0,0,0,0,0,0,0,0,1,0,0
"ENSMUSG00000099994.1","1700024B18Rik",0,0,0,0,0,0,0,1,0,0,0,0
"ENSMUSG00000087443.1","Ppp1r18os",0,0,0,0,0,0,0,0,0,0,1,0
"ENSMUSG00000028464.16","Tpm2",2,5,7,2,0,0,8,1,5,5,3,2
"ENSMUSG00000100613.1","Gm5058",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000092680.1","Snord55",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000118294.1","ENSMUSG00000118294.1",0,0,0,0,1,4,0,0,0,0,0,0
"ENSMUSG00000101914.1","Gm21790",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000080748.1","Gm15661",0,1,0,0,0,0,0,2,0,0,0,0
"ENSMUSG00000105772.1","ENSMUSG00000105772.1",0,0,0,0,0,0,2,1,0,0,0,0
"ENSMUSG00000050394.14","Armcx6",0,0,0,5,0,0,3,0,1,2,1,0
"ENSMUSG00000117051.1","ENSMUSG00000117051.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000083974.1","Gm16053",0,0,0,0,0,0,0,0,3,0,1,0
"ENSMUSG00000117421.1","ENSMUSG00000117421.1",0,0,0,0,0,0,0,2,0,0,0,0
"ENSMUSG00000110265.1","ENSMUSG00000110265.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000084475.1","Gm25782",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000092243.8","Gm7030",4,1,6,4,1,0,16,3,10,3,1,4
"ENSMUSG00000030030.5","1700003E16Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000021779.17","Thrb",0,0,0,0,0,0,3,0,0,0,0,0
"ENSMUSG00000000247.11","Lhx2",0,33,0,0,11,0,0,11,2,0,0,0
"ENSMUSG00000113022.1","ENSMUSG00000113022.1",0,0,0,0,0,0,0,0,0,0,0,1
"ENSMUSG00000087144.1","Gm5958",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000104496.1","RP23-13N24.1",48,32,20,31,7,8,25,15,34,34,15,15
"ENSMUSG00000087412.4","Gm15501",112,86,50,192,74,38,126,74,132,89,87,50
"ENSMUSG00000107503.1","ENSMUSG00000107503.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000108231.1","ENSMUSG00000108231.1",28,22,12,19,24,5,25,14,15,11,11,15
"ENSMUSG00000047648.13","Fbxo30",48,28,10,30,32,3,47,35,85,39,21,14
"ENSMUSG00000045048.7","Gm9795",1,3,0,6,0,1,1,7,6,3,0,1
"ENSMUSG00000035923.4","Myf6",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000100839.1","Gm5920",1,0,0,0,0,0,0,2,0,2,0,0
"ENSMUSG00000118285.1","ENSMUSG00000118285.1",1,0,0,0,1,0,0,5,1,0,0,0
"ENSMUSG00000057092.12","Fxyd3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000102097.1","A930006L05Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000035829.13","Ppp1r26",0,5,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000096714.2","Olfr699",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097719.1","Rpl31-ps18",2,0,2,6,1,2,4,1,3,5,1,3
"ENSMUSG00000043939.15","A530064D06Rik",17,7,12,11,15,7,26,16,37,19,14,8
"ENSMUSG00000118505.1","ENSMUSG00000118505.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081508.1","Gm12654",0,0,0,0,0,5,0,0,0,0,0,0
"ENSMUSG00000116183.1","ENSMUSG00000116183.1",0,0,0,0,0,0,0,1,0,0,0,0
"ENSMUSG00000107005.1","ENSMUSG00000107005.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000066647.8","Gm5113",2,0,0,2,6,1,1,2,5,4,2,0
"ENSMUSG00000109851.1","ENSMUSG00000109851.1",0,0,1,0,1,1,0,0,0,1,0,0
"ENSMUSG00000049491.15","Slc36a3",0,0,1,0,0,1,0,0,0,3,0,4
"ENSMUSG00000107402.1","ENSMUSG00000107402.1",2,0,2,1,0,1,0,1,0,0,0,0
"ENSMUSG00000073209.4","Klf14",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000107880.1","ENSMUSG00000107880.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000064246.10","Chil1",1,0,0,0,0,0,4,0,0,0,3,1
"ENSMUSG00000097089.2","Gm26879",0,0,1,2,0,0,1,3,3,0,0,0
"ENSMUSG00000026383.14","Epb4.1l5",1,0,0,8,0,0,0,0,4,1,0,0
"ENSMUSG00000031342.17","Gpm6b",3,0,0,9,3,0,1,2,15,3,0,4
"ENSMUSG00000056234.15","Ncoa4",111,69,66,180,65,58,139,115,107,88,49,58
"ENSMUSG00000052656.12","Rnf103",39,44,21,93,72,20,117,59,86,86,67,30
"ENSMUSG00000040936.15","Ulk4",0,2,0,3,2,1,0,0,0,5,0,0
"ENSMUSG00000106576.1","ENSMUSG00000106576.1",1,1,0,0,0,1,1,0,0,0,0,0
"ENSMUSG00000102668.1","RP24-223L5.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050148.9","Ubqln2",25,38,19,29,19,9,39,32,52,32,34,24
"ENSMUSG00000049685.8","Cyp2g1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000103937.1","RP23-414A20.3",0,0,2,4,0,0,0,0,0,0,0,0
"ENSMUSG00000022016.17","Akap11",21,32,19,44,24,20,35,37,62,28,14,15
"ENSMUSG00000021280.9","Exoc3l4",0,1,3,1,5,5,3,1,2,1,0,0
"ENSMUSG00000053499.4","Gm5444",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000057572.15","Zbtb8os",63,42,49,45,29,22,46,41,67,39,30,23
"ENSMUSG00000074500.11","Zfp558",0,0,0,2,0,0,0,0,0,0,0,1
"ENSMUSG00000098238.1","Gm8756",1,0,0,0,1,0,1,0,0,2,0,0
"ENSMUSG00000031748.16","Gnao1",0,0,0,5,0,0,1,0,2,0,3,1
"ENSMUSG00000101995.1","Gm29480",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091669.1","Gm17117",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000024201.12","Kdm4b",2,5,8,14,4,5,10,2,7,20,8,4
"ENSMUSG00000085578.1","Gm11527",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050553.3","Gk2",0,0,0,1,0,0,0,0,0,0,0,0
"ENSMUSG00000070524.1","Fcrlb",0,0,0,0,0,1,0,0,0,0,0,0
"ENSMUSG00000029203.16","Ube2k",257,320,136,357,212,101,461,247,423,271,203,140
"ENSMUSG00000097080.8","1700086O06Rik",1,1,1,5,0,0,3,0,0,0,2,2
"ENSMUSG00000099931.1","Gm29358",0,0,0,0,0,0,2,0,0,0,1,0
"ENSMUSG00000084846.1","A730011C13Rik",0,0,0,0,0,0,0,0,10,0,7,0
"ENSMUSG00000037138.18","Aff3",0,0,0,0,0,0,0,1,3,0,2,0
"ENSMUSG00000098912.7","1500004A13Rik",3,1,1,5,0,0,5,1,3,1,3,0
"ENSMUSG00000113070.1","ENSMUSG00000113070.1",18,17,5,35,4,0,26,8,25,21,5,15
"ENSMUSG00000091859.2","Vmn2r100",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000032952.11","Ap4b1",1,1,6,8,0,0,4,1,9,3,5,3
"ENSMUSG00000092260.7","Zfp963",2,0,0,6,0,0,1,4,11,0,13,1
"ENSMUSG00000030946.13","Lhpp",23,15,11,7,5,3,32,3,16,1,12,5
"ENSMUSG00000084883.2","Ccdc85c",2,2,0,4,3,0,0,1,1,3,0,0
"ENSMUSG00000082002.1","Gm6568",0,1,0,0,0,0,3,1,1,0,0,0
"ENSMUSG00000030629.15","Zfand6",332,350,261,427,246,121,386,341,450,304,288,197
"ENSMUSG00000019734.16","Tmc4",0,0,0,10,8,0,0,0,1,0,1,0
"ENSMUSG00000032026.7","Rexo2",70,66,46,87,38,22,76,63,99,28,43,26
"ENSMUSG00000102258.1","RP23-379F6.3",0,10,2,0,0,0,1,10,8,2,3,1
"ENSMUSG00000071253.8","Slc25a16",37,42,21,54,49,20,82,36,96,49,22,29
"ENSMUSG00000068349.12","Gml",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000112022.2","ENSMUSG00000112022.2",2,0,3,6,4,1,3,5,4,1,2,2
"ENSMUSG00000094497.1","Gm8210",1,0,2,0,1,0,1,1,0,0,1,0
"ENSMUSG00000096773.4","Olfr675",0,0,0,0,0,0,0,1,0,0,0,0
"ENSMUSG00000071054.12","Safb",43,58,38,56,49,23,52,55,47,50,20,31
"ENSMUSG00000022863.15","Btg3",55,14,8,31,29,3,41,28,45,42,9,9
"ENSMUSG00000104022.1","CAAA01187608.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000032181.7","Scg3",0,0,0,0,0,0,1,0,0,0,1,0
"ENSMUSG00000105143.1","ENSMUSG00000105143.1",3,1,0,3,0,0,0,0,0,0,0,3
"ENSMUSG00000112102.1","ENSMUSG00000112102.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000034755.18","Pcdh11x",0,0,0,0,0,0,0,1,0,0,0,0
"ENSMUSG00000113140.1","ENSMUSG00000113140.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091803.7","Cox16",52,49,40,63,52,13,60,46,72,52,35,35
"ENSMUSG00000106973.1","ENSMUSG00000106973.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000001524.14","Gtf2h4",4,11,10,9,3,7,19,4,7,3,4,10
"ENSMUSG00000052154.4","Gm9870",0,0,0,1,0,0,0,0,0,0,0,0
"ENSMUSG00000025413.13","Ttc4",12,11,7,13,12,7,28,12,10,7,4,7
"ENSMUSG00000050640.16","Tmem150c",0,0,0,0,0,0,0,0,0,0,0,3
"ENSMUSG00000109366.1","ENSMUSG00000109366.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000069540.4","Gm4925",0,0,0,0,0,0,0,2,0,2,3,0
"ENSMUSG00000107868.1","ENSMUSG00000107868.1",8,6,1,7,1,2,7,1,6,6,17,3
"ENSMUSG00000020701.12","Tmem132e",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000112766.1","ENSMUSG00000112766.1",0,0,0,5,2,0,0,0,0,0,1,1
"ENSMUSG00000027810.14","Eif2a",154,129,81,289,147,72,229,142,216,125,91,103
"ENSMUSG00000105529.1","ENSMUSG00000105529.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000042453.14","Reln",0,0,0,0,0,0,0,1,0,0,0,0
"ENSMUSG00000116550.1","ENSMUSG00000116550.1",0,0,0,1,0,0,0,0,0,0,2,0
"ENSMUSG00000067547.6","Gm7666",31,6,17,26,18,14,27,9,31,8,8,8
"ENSMUSG00000102368.1","RP24-359F24.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000117355.1","ENSMUSG00000117355.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000085840.1","Gm11261",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000078520.3","Cela3a",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000029060.17","Mib2",7,13,5,30,6,8,20,18,31,30,14,8
"ENSMUSG00000026640.12","Plxna2",27,1,1,9,5,1,10,16,15,6,7,0
"ENSMUSG00000095011.7","Gm20838",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113617.1","ENSMUSG00000113617.1",2,1,0,0,0,0,2,3,0,0,0,0
"ENSMUSG00000094929.1","Gm3526",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050654.5","Olfr215",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000031673.6","Cdh11",7,4,0,24,0,0,26,3,36,20,82,15
"ENSMUSG00000100428.1","Gm29413",0,2,0,1,1,0,0,0,0,0,0,0
"ENSMUSG00000030214.7","Plbd1",219,215,134,225,132,88,274,141,219,338,263,203
"ENSMUSG00000049488.14","Tmem67",11,3,8,34,6,3,27,23,27,16,12,5
"ENSMUSG00000000244.17","Tspan32",23,13,7,22,16,8,25,11,11,20,12,15
"ENSMUSG00000103042.1","RP23-45H9.13",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000035759.4","Bbs10",0,2,0,1,0,0,3,0,2,0,0,0
"ENSMUSG00000031298.15","Gpr64",0,0,1,0,0,0,0,0,0,2,0,0
"ENSMUSG00000006611.15","Hfe",205,130,100,355,201,104,306,200,368,271,193,128
"ENSMUSG00000117044.1","ENSMUSG00000117044.1",0,0,0,1,0,2,0,0,0,0,0,0
"ENSMUSG00000091528.9","Gm9268",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000035769.9","Xylb",3,11,3,5,2,0,7,5,3,4,0,2
"ENSMUSG00000096235.1","Gm5123",0,0,0,1,0,0,0,0,0,0,0,1
"ENSMUSG00000110926.1","ENSMUSG00000110926.1",0,0,0,3,0,1,3,1,0,0,1,1
"ENSMUSG00000103932.1","RP23-65G17.2",0,0,0,0,0,0,0,2,6,0,0,0
"ENSMUSG00000104623.1","ENSMUSG00000104623.1",4,15,6,15,5,3,8,7,12,7,2,7
"ENSMUSG00000106294.1","ENSMUSG00000106294.1",31,18,22,27,23,14,41,12,29,22,18,5
"ENSMUSG00000089847.8","Timm10b",18,9,10,21,22,7,34,22,29,16,26,7
"ENSMUSG00000101139.1","Gm29639",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000117361.1","ENSMUSG00000117361.1",1,1,0,0,0,0,0,0,0,1,0,0
"ENSMUSG00000103165.1","RP23-386A10.2",0,0,0,0,0,0,0,0,1,0,1,0
"ENSMUSG00000046223.10","Plaur",110,145,74,83,75,71,184,104,135,90,109,57
"ENSMUSG00000029675.12","Eln",0,13,2,20,2,0,142,85,118,133,135,39
"ENSMUSG00000022748.8","Cmss1",23,18,9,17,3,11,29,10,33,7,8,8
"ENSMUSG00000033732.10","Sf3b3",149,200,89,174,115,40,199,111,204,105,96,106
"ENSMUSG00000064511.1","Gm22459",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000108361.1","ENSMUSG00000108361.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000110127.1","ENSMUSG00000110127.1",0,0,0,0,0,0,1,0,0,0,0,1
"ENSMUSG00000004383.18","Large",4,4,1,3,9,0,16,5,5,1,4,3
"ENSMUSG00000071477.10","Zfp777",5,3,1,4,2,2,1,1,6,1,9,5
"ENSMUSG00000019428.16","Fkbp8",95,95,65,153,79,51,118,94,130,62,59,40
"ENSMUSG00000028763.18","Hspg2",0,1,1,0,2,0,0,0,3,0,1,2
"ENSMUSG00000104985.1","ENSMUSG00000104985.1",0,0,0,0,0,0,0,0,3,0,0,0
"ENSMUSG00000085126.1","Gm12589",2,4,0,0,1,0,0,1,4,2,0,0
"ENSMUSG00000115146.1","ENSMUSG00000115146.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000107291.1","ENSMUSG00000107291.1",0,0,0,1,0,0,0,0,0,0,0,0
"ENSMUSG00000030663.12","1110004F10Rik",214,231,137,213,194,35,281,164,305,139,124,90
"ENSMUSG00000063001.10","Rps23-ps1",8,1,2,7,4,2,1,5,3,11,4,2
"ENSMUSG00000028073.15","Pear1",0,0,0,0,0,0,0,1,1,0,0,1
"ENSMUSG00000011658.16","Fuz",2,6,0,0,1,3,2,1,1,2,2,3
"ENSMUSG00000027833.16","Shox2",3,0,0,0,0,2,0,2,0,0,1,1
"ENSMUSG00000058070.14","Eml1",0,0,2,2,0,0,2,0,3,5,0,0
"ENSMUSG00000090197.1","Dnaja1-ps",1,2,0,0,0,0,3,0,2,0,0,0
"ENSMUSG00000103984.1","RP24-286D13.3",0,0,1,0,1,0,0,2,0,0,0,3
"ENSMUSG00000056569.11","Mpz",0,0,0,0,0,1,0,4,0,0,1,0
"ENSMUSG00000065739.1","Gm24493",0,0,0,0,0,0,1,0,0,0,0,0
"ENSMUSG00000082896.1","Gm5844",24,14,5,19,12,11,22,10,22,37,8,8
"ENSMUSG00000024542.9","Cep192",78,48,32,114,40,44,120,47,113,65,53,34
"ENSMUSG00000009654.4","Oit3",8,11,4,4,3,4,10,11,8,0,0,4
"ENSMUSG00000072789.4","Gm10420",4,0,3,3,0,0,6,3,3,0,0,1
"ENSMUSG00000045493.4","Bhlhe23",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000114295.1","ENSMUSG00000114295.1",21,24,19,27,21,13,49,21,35,21,25,24
"ENSMUSG00000104597.1","ENSMUSG00000104597.1",0,5,0,0,0,0,0,0,0,1,0,0
"ENSMUSG00000081242.1","Gm15719",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000072676.12","Tmem254a",7,3,5,8,8,1,14,6,7,4,2,4
"ENSMUSG00000084415.1","Gm12837",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000002844.9","Adprh",191,287,148,230,95,86,244,198,280,200,199,109
"ENSMUSG00000060600.15","Eno3",18,13,2,2,9,3,9,9,11,6,6,9
"ENSMUSG00000029735.17","Tpk1",10,7,5,24,17,2,41,14,20,28,10,9
"ENSMUSG00000020395.13","Itk",0,0,0,0,0,0,0,2,0,0,0,3
"ENSMUSG00000018849.6","Wwc1",0,6,0,0,5,1,1,1,1,2,2,0
"ENSMUSG00000087444.1","Gm5475",1,0,1,3,0,1,0,0,0,8,7,3
"ENSMUSG00000086331.1","Gm16310",0,0,0,0,0,0,0,0,0,0,1,0
"ENSMUSG00000034156.16","Bzrap1",3,9,2,3,6,1,2,1,6,0,4,2
"ENSMUSG00000014791.10","Elmo3",3,0,2,0,0,0,0,0,4,1,2,0
"ENSMUSG00000046057.4","Gm15428",9,8,13,11,9,1,1,3,7,1,0,0
"ENSMUSG00000098102.1","Gm2467",0,0,0,1,0,0,0,0,0,0,0,0
"ENSMUSG00000078861.8","Zfp931",1,18,7,20,5,0,14,13,11,16,9,7
"ENSMUSG00000065952.13","C330021F23Rik",1,1,0,0,0,0,4,0,0,0,0,0
"ENSMUSG00000041688.16","Amot",4,2,0,0,0,0,1,2,0,3,2,2
"ENSMUSG00000107331.1","ENSMUSG00000107331.1",0,0,0,3,0,0,0,0,0,0,0,0
"ENSMUSG00000005364.11","Il5ra",0,0,1,0,1,0,0,3,1,0,2,0
"ENSMUSG00000073002.9","Vamp5",0,4,4,7,15,1,13,7,24,16,7,4
"ENSMUSG00000059208.15","Hnrnpm",738,771,504,736,536,244,648,550,710,506,512,389
"ENSMUSG00000113644.1","ENSMUSG00000113644.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000032898.9","Fbxo21",19,12,10,32,15,5,32,22,30,21,17,14
"ENSMUSG00000113962.1","ENSMUSG00000113962.1",0,2,1,3,0,10,6,9,0,0,2,0
"ENSMUSG00000064945.1","Rny3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000084839.1","Gm14097",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000087178.7","A230056P14Rik",1,0,0,6,1,5,4,8,0,4,0,0
"ENSMUSG00000108279.1","ENSMUSG00000108279.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000020284.16","1810043G02Rik",4,5,7,21,11,1,18,9,15,0,4,6
"ENSMUSG00000039205.16","Ciz1",22,24,8,38,22,13,49,29,37,49,14,23
"ENSMUSG00000006711.15","D130043K22Rik",0,0,0,0,0,0,0,0,0,0,0,1
"ENSMUSG00000049281.16","Scn3b",3,0,0,3,1,0,1,0,0,0,2,0
"ENSMUSG00000110343.1","ENSMUSG00000110343.1",0,0,0,0,0,1,0,0,0,0,0,0
"ENSMUSG00000114534.1","ENSMUSG00000114534.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000038836.15","Agbl3",1,6,0,0,4,1,2,4,3,0,0,1
"ENSMUSG00000104204.1","RP23-291E6.6",0,0,0,0,0,0,0,0,0,0,0,2
"ENSMUSG00000117956.1","ENSMUSG00000117956.1",0,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000025488.9","Cox8b",0,1,0,0,0,0,2,0,2,2,0,0
"ENSMUSG00000033065.14","Pfkm",7,1,3,12,0,3,13,2,9,6,1,4
"ENSMUSG00000089900.2","Tbc1d22bos",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000111699.1","ENSMUSG00000111699.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000101814.1","Gm17807",0,0,3,0,0,0,0,3,0,1,0,0
